Country, GDP
Central African Republic,797048197.10
Central African Republic,1139754771.90
Central African Republic,1411917554.50
Central African Republic,2195599556.70
Central African Republic,1985370057.90
Central African Republic,914500332.00
Central African Republic,991387865.00
Central African Republic,1377374987.50
Central African Republic,1440711459.40
Central African Republic,1200991976.20
Central African Republic,1544626421.50
Central African Republic,637820670.60
Central African Republic,1350300947.50
Central African Republic,1264899288.30
Central African Republic,967338390.40
Central African Republic,864849836.80
Central African Republic,931833293.80
Central African Republic,2169706564.10
Central African Republic,694803623.90
Central African Republic,658679332.60
Central African Republic,999477458.70
Central African Republic,937741512.40
Central African Republic,1007791126.60
Central African Republic,748312391.30
Central African Republic,1473721547.80
Central African Republic,1698125617.90
Central African Republic,1122265014.90
Central African Republic,1782927902.70
Central African Republic,1981728140.80
Central African Republic,1986014845.60
Central African Republic,1270080228.20
Chad,1738605481.10
Chad,1033069624.30
Chad,1482597392.60
Chad,1881847676.80
Chad,1709347793.30
Chad,10351933631.70
Chad,1534673583.20
Chad,1607345450.00
Chad,1033002183.80
Chad,832415884.60
Chad,1445919969.90
Chad,1067828258.20
Chad,1463251055.40
Chad,1163426705.10
Chad,1433686307.50
Chad,1544689502.80
Chad,2736666515.80
Chad,8638711756.60
Chad,12156380062.00
Chad,10657705072.30
Chad,834369740.30
Chad,6646663021.40
Chad,919103663.40
Chad,1385058161.80
Chad,7422102519.60
Chad,1987622279.10
Chad,1877138041.60
Chad,1744794457.30
Chad,12368070169.00
Chad,4414929220.00
Chad,1179837954.70
Chad,9253484289.70
Chad,876937406.60
Chad,12949853281.20
Chad,13922224560.80
Chile,16486012247.40
Chile,72995286764.40
Chile,250832362663.60
Chile,77840186384.80
Chile,20902096531.60
Chile,28385038396.70
Chile,171956955710.30
Chile,75769008174.30
Chile,55154226760.00
Chile,173081277147.80
Chile,258061522886.50
Chile,79373597080.10
Chile,19770402077.00
Chile,124404150138.20
Chile,44467946384.20
Chile,217538271334.70
Chile,72336972322.40
Chile,70984568428.60
Chile,71349202308.60
Chile,24640912615.80
Chile,17722536671.30
Chile,47693992626.90
Chile,27572307600.40
Chile,31558927517.20
Chile,24339421605.20
Chile,19232737055.40
Chile,36424168146.20
Chile,179626674542.40
Chile,265231582107.30
Chile,154671012210.60
Chile,82808986191.60
Chile,276673695234.30
Chile,79328640263.80
Chile,100630707851.90
Chile,32644872979.70
China,860844056633.50
China,310722213910.70
China,381454719117.50
China,562261127911.70
China,307479585561.60
China,345957485676.60
China,2268594289022.00
China,8461623162714.10
China,228950200342.90
China,442874578719.20
China,1461913992597.00
China,1941745602165.10
China,10360105247908.30
China,9490602600148.50
China,298805792770.90
China,6039658508485.60
China,2729784031906.10
China,358973229984.80
China,189649992097.90
China,3523094314820.90
China,4558431073438.20
China,258082147465.80
China,5059419738267.40
China,424934073272.00
China,194369049161.70
China,1089447070541.10
China,271349773351.10
China,958159460666.10
China,1332239847913.10
China,732032011906.50
China,203549626866.60
China,7492432097810.10
China,1205260617243.70
China,1025276850066.30
China,1649921408406.70
Colombia,38729822781.60
Colombia,146566266310.60
Colombia,40274204595.20
Colombia,106659507963.50
Colombia,117074865515.30
Colombia,377739622865.80
Colombia,162590146096.40
Colombia,55802540101.00
Colombia,97933392356.40
Colombia,97160111573.30
Colombia,99886577575.50
Colombia,287018184637.50
Colombia,49279585355.10
Colombia,33400712095.00
Colombia,86186156584.40
Colombia,98203544965.30
Colombia,243982437870.80
Colombia,207416494642.40
Colombia,41239551378.20
Colombia,36373312082.70
Colombia,380063456192.60
Colombia,369659700375.50
Colombia,94684582573.30
Colombia,92507277798.20
Colombia,98443743190.80
Colombia,38968019453.10
Colombia,36388389129.30
Colombia,38253120738.00
Colombia,233821670544.30
Colombia,39540083645.60
Colombia,39212545681.40
Colombia,34942483688.20
Colombia,335415156702.20
Colombia,81703496604.00
Colombia,34894419525.20
Comoros,231896233.70
Comoros,250030778.40
Comoros,618664794.00
Comoros,123505661.30
Comoros,162487778.50
Comoros,266191082.80
Comoros,111519674.00
Comoros,185761813.20
Comoros,570865871.90
Comoros,524157263.90
Comoros,107089562.70
Comoros,368143111.00
Comoros,220093828.30
Comoros,107489831.80
Comoros,523134877.70
Comoros,201899883.60
Comoros,647720102.50
Comoros,222580461.60
Comoros,230495756.50
Comoros,246823412.90
Comoros,406111892.70
Comoros,246737670.80
Comoros,263568133.10
Comoros,530493417.60
Comoros,317562300.80
Comoros,198733188.20
Comoros,380372884.80
Comoros,215394048.60
Comoros,114271876.30
Comoros,586281824.10
Comoros,114490708.90
Comoros,462453622.00
Comoros,196433673.80
Comoros,207476558.40
Comoros,212099640.80
"Congo, Dem. Rep.",32962261155.70
"Congo, Dem. Rep.",5647034188.00
"Congo, Dem. Rep.",7438189100.30
"Congo, Dem. Rep.",19088046305.80
"Congo, Dem. Rep.",18262773820.80
"Congo, Dem. Rep.",6091061291.30
"Congo, Dem. Rep.",20523285374.20
"Congo, Dem. Rep.",8728038525.10
"Congo, Dem. Rep.",4711259427.30
"Congo, Dem. Rep.",8937567059.90
"Congo, Dem. Rep.",23849009737.70
"Congo, Dem. Rep.",5772020526.10
"Congo, Dem. Rep.",6215716712.30
"Congo, Dem. Rep.",11964484667.90
"Congo, Dem. Rep.",30014905126.10
"Congo, Dem. Rep.",19206060270.30
"Congo, Dem. Rep.",16364029327.30
"Congo, Dem. Rep.",27463220380.00
"Congo, Dem. Rep.",14296507096.40
"Congo, Dem. Rep.",5840529411.80
"Congo, Dem. Rep.",10297483481.20
"Congo, Rep.",2212536313.30
"Congo, Rep.",2724853507.60
"Congo, Rep.",2322719101.30
"Congo, Rep.",1949481380.60
"Congo, Rep.",2116003868.20
"Congo, Rep.",11859014004.10
"Congo, Rep.",2160640566.50
"Congo, Rep.",2794259756.10
"Congo, Rep.",1918970177.70
"Congo, Rep.",7731261310.90
"Congo, Rep.",3495868724.70
"Congo, Rep.",2798746050.60
"Congo, Rep.",2353909441.70
"Congo, Rep.",2193581366.40
"Congo, Rep.",8394688284.10
"Congo, Rep.",14085852120.50
"Congo, Rep.",1705796849.60
"Congo, Rep.",3219910666.00
"Congo, Rep.",2540697537.70
"Congo, Rep.",4648628839.50
"Congo, Rep.",2160872541.40
"Congo, Rep.",14425607224.20
"Congo, Rep.",14135462555.80
"Congo, Rep.",1849268214.70
"Congo, Rep.",13677930123.60
"Congo, Rep.",1993512325.90
"Congo, Rep.",2097274289.60
"Congo, Rep.",2389593021.90
"Congo, Rep.",2933222705.80
"Congo, Rep.",12007880590.50
"Congo, Rep.",2297753649.30
"Congo, Rep.",9593536531.20
"Congo, Rep.",1769365438.90
"Congo, Rep.",3019993723.10
"Congo, Rep.",6087002681.70
Costa Rica,36298327620.20
Costa Rica,11843228539.80
Costa Rica,29382694860.90
Costa Rica,22526463618.70
Costa Rica,29837895769.10
Costa Rica,5841132961.60
Costa Rica,49552580683.10
Costa Rica,2606621246.00
Costa Rica,49236710394.40
Costa Rica,19964925502.60
Costa Rica,41237293551.30
Costa Rica,8573611050.20
Costa Rica,15796567138.10
Costa Rica,17517536016.30
Costa Rica,7403457319.20
Costa Rica,9638291586.90
Costa Rica,16844378578.20
Costa Rica,6866402028.10
Costa Rica,4593908762.10
Costa Rica,10557530654.20
Costa Rica,45300669857.50
Costa Rica,14101753567.40
Costa Rica,7162546761.40
Costa Rica,3976453954.20
Costa Rica,15946443103.30
Costa Rica,5477895474.90
Costa Rica,16403602943.40
Costa Rica,11722357067.30
Costa Rica,4831447175.90
Costa Rica,2623807081.50
Costa Rica,26322000105.20
Costa Rica,18596365927.00
Costa Rica,4796628461.40
Costa Rica,6063759370.60
Costa Rica,12828975924.30
Cote d'Ivoire,12139234220.50
Cote d'Ivoire,7567110855.80
Cote d'Ivoire,12346919152.20
Cote d'Ivoire,24884503950.80
Cote d'Ivoire,20343636058.60
Cote d'Ivoire,25381617035.80
Cote d'Ivoire,15306602195.20
Cote d'Ivoire,10492628587.80
Cote d'Ivoire,17800887469.30
Cote d'Ivoire,12612034272.50
Cote d'Ivoire,9158302111.50
Cote d'Ivoire,34253611098.30
Cote d'Ivoire,8432589956.40
Cote d'Ivoire,6841639250.20
Cote d'Ivoire,24224905503.70
Cote d'Ivoire,8313557515.20
Cote d'Ivoire,6977650648.50
Cote d'Ivoire,11000146268.70
Cote d'Ivoire,10175617589.30
Cote d'Ivoire,10795850584.80
Cote d'Ivoire,10255169812.00
Cote d'Ivoire,11192560719.30
Cote d'Ivoire,27040560685.70
Cote d'Ivoire,24277494337.70
Cote d'Ivoire,11722143261.40
Cote d'Ivoire,11045760268.60
Cote d'Ivoire,12376639180.30
Cote d'Ivoire,16554441555.10
Cote d'Ivoire,17084927539.80
Cote d'Ivoire,10717022847.60
Cote d'Ivoire,6838184772.20
Cote d'Ivoire,31292558602.40
Cote d'Ivoire,11152971284.50
Cote d'Ivoire,9757410629.70
Cote d'Ivoire,10087654451.40
Country name,1998
Country name,1988
Country name,2001
Country name,2002
Country name,1995
Country name,2003
Country name,2006
Country name,1994
Country name,2013
Country name,1996
Country name,1999
Country name,1989
Country name,2007
Country name,2012
Country name,1981
Country name,1993
Country name,2000
Country name,1997
Country name,1986
Country name,1990
Country name,2011
Country name,2009
Country name,2005
Country name,2010
Country name,1985
Country name,1991
Country name,1980
Country name,1984
Country name,1987
Country name,2014
Country name,1992
Country name,1982
Country name,2004
Country name,1983
Country name,2008
Croatia,62236755927.30
Croatia,23678012697.40
Croatia,25432144406.20
Croatia,26878499206.00
Croatia,50436294494.50
Croatia,22387561845.20
Croatia,59665514732.60
Croatia,62636688809.40
Croatia,23386945596.70
Croatia,60082020691.60
Croatia,23289671102.30
Croatia,56485308445.70
Croatia,41574530815.50
Croatia,23822087053.20
Croatia,57868674297.50
Croatia,45416076680.90
Croatia,70452887538.00
Croatia,21774273832.10
Croatia,57222574023.20
Croatia,34658113497.40
Cuba,20150254124.10
Cuba,22085858204.10
Cuba,20953510265.90
Cuba,24039383641.40
Cuba,28448326795.90
Cuba,25017300000.00
Cuba,77149700000.00
Cuba,68990140000.00
Cuba,73139050000.00
Cuba,30428638304.40
Cuba,25366200000.00
Cuba,25736600000.00
Cuba,62078600000.00
Cuba,28645436550.50
Cuba,27025200369.10
Cuba,25213614325.10
Cuba,22921491787.00
Cuba,52742100000.00
Cuba,30565200000.00
Cuba,27458999535.60
Cuba,24226283927.50
Cuba,28365300000.00
Cuba,38202800000.00
Cuba,31683300000.00
Cuba,33590400000.00
Cuba,22367254851.40
Cuba,42644200000.00
Cuba,64328200000.00
Cuba,19912889808.30
Cuba,58603500000.00
Cuba,60806300000.00
Cuba,35901500000.00
Cuba,24317883624.10
Cuba,22205716020.40
Cyprus,24940600822.10
Cyprus,27089174646.30
Cyprus,9929632422.20
Cyprus,4278792597.20
Cyprus,4563482603.60
Cyprus,2430411900.20
Cyprus,11345759615.40
Cyprus,6590291048.30
Cyprus,19866878478.70
Cyprus,25593262400.90
Cyprus,23226158986.20
Cyprus,9914864165.60
Cyprus,24057251748.60
Cyprus,9989422835.60
Cyprus,18270009451.30
Cyprus,6912150456.30
Cyprus,2278248953.10
Cyprus,3090734463.30
Cyprus,25247424011.00
Cyprus,2159242416.80
Cyprus,10328979963.60
Cyprus,9504538198.40
Cyprus,7425703928.60
Cyprus,5591130217.70
Cyprus,17164625000.00
Cyprus,10443559870.60
Cyprus,2160364071.20
Cyprus,2154311276.90
Cyprus,14445240090.60
Cyprus,3704813885.50
Cyprus,2087496373.80
Cyprus,27493064742.40
Cyprus,10209966063.30
Cyprus,23716042497.10
Cyprus,5770197348.50
Czech Republic,67375623427.50
Czech Republic,34451991510.40
Czech Republic,64719461254.50
Czech Republic,81696651658.90
Czech Republic,66372594575.20
Czech Republic,61474265134.50
Czech Republic,235204812643.10
Czech Republic,205522871251.40
Czech Republic,61621364981.40
Czech Republic,40452245052.00
Czech Republic,99300329682.00
Czech Republic,207015860050.40
Czech Republic,59537113790.50
Czech Republic,135990215966.70
Czech Republic,206751372749.30
Czech Republic,29557058045.30
Czech Republic,205729790694.00
Czech Republic,208796024645.80
Czech Republic,227307455399.30
Czech Republic,188818155388.10
Czech Republic,40315846933.70
Czech Republic,66775046785.40
Czech Republic,155213006072.00
Czech Republic,118976023159.70
Czech Republic,47364870592.30
Denmark,282961088316.40
Denmark,156144907713.10
Denmark,61376982901.40
Denmark,87800284266.50
Denmark,251242843551.30
Denmark,109150051898.30
Denmark,164158800460.20
Denmark,185006961302.30
Denmark,142962908126.30
Denmark,164791416350.30
Denmark,335877548363.80
Denmark,138094867983.10
Denmark,70867456839.20
Denmark,341498686832.90
Denmark,173537588008.20
Denmark,59916302625.90
Denmark,341951607730.40
Denmark,62220603223.70
Denmark,218095997085.50
Denmark,319762353336.20
Denmark,60188398031.70
Denmark,187632400365.60
Denmark,178635160297.40
Denmark,177965224620.90
Denmark,352591553716.10
Denmark,138964902681.20
Denmark,111886843041.20
Denmark,319500339842.40
Denmark,176992000955.10
Denmark,115111921562.80
Denmark,319810991980.90
Denmark,322276544469.30
Denmark,58673425641.60
Denmark,152690727456.50
Denmark,264559522419.90
Djibouti,1353632941.50
Djibouti,1239144501.80
Djibouti,494004667.10
Djibouti,514267889.40
Djibouti,1198997304.80
Djibouti,708633194.70
Djibouti,572417440.80
Djibouti,551230861.90
Djibouti,622044665.50
Djibouti,1128611700.40
Djibouti,462422016.60
Djibouti,497723980.10
Djibouti,466048487.50
Djibouti,999105339.30
Djibouti,340989541.50
Djibouti,591122039.60
Djibouti,373371753.00
Djibouti,768873684.00
Djibouti,478058323.60
Djibouti,491689240.00
Djibouti,536080169.10
Djibouti,502675561.70
Djibouti,1456344495.00
Djibouti,847918929.10
Djibouti,395794554.20
Djibouti,452328105.00
Djibouti,666072101.80
Djibouti,1581519705.50
Djibouti,409220103.30
Dominica,337695734.80
Dominica,224037033.10
Dominica,514814814.80
Dominica,374771474.90
Dominica,468888888.90
Dominica,89848146.60
Dominica,98585183.40
Dominica,267740736.00
Dominica,200418515.00
Dominica,166322219.30
Dominica,335845808.90
Dominica,79925924.50
Dominica,66218517.30
Dominica,191759255.90
Dominica,537777777.80
Dominica,112074072.10
Dominica,236444440.30
Dominica,397777777.80
Dominica,126348145.90
Dominica,350091216.00
Dominica,258440736.20
Dominica,343119364.30
Dominica,492962963.00
Dominica,516666666.70
Dominica,59099999.00
Dominica,72051850.60
Dominica,508518518.50
Dominica,370370370.40
Dominica,245781477.10
Dominica,143766664.10
Dominica,153374071.40
Dominica,215459255.50
Dominica,180437033.90
Dominica,498888888.90
Dominica,428888888.90
Dominican Republic,47889071494.00
Dominican Republic,43685737618.70
Dominican Republic,10330399700.00
Dominican Republic,11277694536.90
Dominican Republic,18131813000.60
Dominican Republic,7266999800.00
Dominican Republic,5044579947.10
Dominican Republic,22163928097.90
Dominican Republic,21268012747.30
Dominican Republic,6686592728.70
Dominican Republic,53042973603.40
Dominican Republic,24894907435.10
Dominican Republic,61198258779.30
Dominican Republic,9724379019.60
Dominican Republic,7073674721.10
Dominican Republic,6631000100.00
Dominican Republic,47523573518.00
Dominican Republic,21709041189.30
Dominican Republic,23996656675.80
Dominican Republic,19593449903.30
Dominican Republic,7964000300.00
Dominican Republic,8622000100.00
Dominican Republic,16358496124.00
Dominican Republic,6122128247.70
Dominican Republic,60441438857.40
Dominican Republic,33431028340.90
Dominican Republic,58026114990.70
Dominican Republic,5374300243.30
Dominican Republic,26570402718.80
Dominican Republic,63968961563.10
Dominican Republic,5827050857.30
Dominican Republic,21171235997.90
Dominican Republic,12976408000.00
Dominican Republic,14511134920.60
Dominican Republic,35779542420.20
Ecuador,25225872274.10
Ecuador,13945431882.20
Ecuador,22708204404.90
Ecuador,32432859000.00
Ecuador,62519686000.00
Ecuador,100543173000.00
Ecuador,28161471483.00
Ecuador,13890828707.60
Ecuador,17881514682.90
Ecuador,36591661000.00
Ecuador,15314143988.10
Ecuador,17152483214.40
Ecuador,13051886552.30
Ecuador,18938326276.10
Ecuador,16988184456.10
Ecuador,94472680000.00
Ecuador,69555367000.00
Ecuador,61762635000.00
Ecuador,27981319125.10
Ecuador,51007777000.00
Ecuador,17149094590.00
Ecuador,79276664000.00
Ecuador,15239278100.40
Ecuador,87623411000.00
Ecuador,19929853574.60
Ecuador,46802044000.00
Ecuador,18327386416.00
Ecuador,24432379905.60
Ecuador,18093864474.90
Ecuador,24468324000.00
Ecuador,41507085000.00
Ecuador,28548945000.00
Ecuador,21810767209.40
Ecuador,16912515183.30
Ecuador,19644866963.40
"Egypt, Arab Rep.",262824255567.60
"Egypt, Arab Rep.",28137368516.70
"Egypt, Arab Rep.",286538047765.90
"Egypt, Arab Rep.",36970555161.80
"Egypt, Arab Rep.",107484034644.80
"Egypt, Arab Rep.",46578631173.00
"Egypt, Arab Rep.",35044633218.70
"Egypt, Arab Rep.",90710704004.30
"Egypt, Arab Rep.",236001858960.00
"Egypt, Arab Rep.",43130415171.90
"Egypt, Arab Rep.",23405404413.40
"Egypt, Arab Rep.",60159244528.20
"Egypt, Arab Rep.",130478960092.50
"Egypt, Arab Rep.",218888324504.80
"Egypt, Arab Rep.",35880262339.80
"Egypt, Arab Rep.",82923680690.90
"Egypt, Arab Rep.",87850680623.70
"Egypt, Arab Rep.",78436575857.30
"Egypt, Arab Rep.",30642873696.90
"Egypt, Arab Rep.",51897983700.50
"Egypt, Arab Rep.",271972822883.40
"Egypt, Arab Rep.",97632008178.40
"Egypt, Arab Rep.",67629717778.70
"Egypt, Arab Rep.",34689560464.90
"Egypt, Arab Rep.",188982374700.80
"Egypt, Arab Rep.",162818181818.20
"Egypt, Arab Rep.",41855483492.90
"Egypt, Arab Rep.",22912499600.90
"Egypt, Arab Rep.",84828807305.70
"Egypt, Arab Rep.",40507934171.20
"Egypt, Arab Rep.",78845185715.90
"Egypt, Arab Rep.",99838541029.30
"Egypt, Arab Rep.",89685724897.20
"Egypt, Arab Rep.",39648442534.10
"Egypt, Arab Rep.",25592366024.40
El Salvador,21418300000.00
El Salvador,17093800000.00
El Salvador,4189880000.00
El Salvador,3506347800.00
El Salvador,3661683400.00
El Salvador,15046700000.00
El Salvador,12008400000.00
El Salvador,5954700000.00
El Salvador,20661000000.00
El Salvador,3573959900.00
El Salvador,14306700000.00
El Salvador,15798300000.00
El Salvador,20104900000.00
El Salvador,5311000000.00
El Salvador,24259100000.00
El Salvador,4800900000.00
El Salvador,23139000000.00
El Salvador,18550700000.00
El Salvador,13812700000.00
El Salvador,13134100000.00
El Salvador,12464700000.00
El Salvador,9500500000.00
El Salvador,3399189100.00
El Salvador,11134700000.00
El Salvador,3800368600.00
El Salvador,23813600000.00
El Salvador,3437200200.00
El Salvador,4372215300.00
El Salvador,8085600000.00
El Salvador,25220000000.00
El Salvador,3771663200.00
El Salvador,3958045800.00
El Salvador,6938000000.00
El Salvador,10315500000.00
El Salvador,21431000000.00
Equatorial Guinea,44294647.70
Equatorial Guinea,93345859.40
Equatorial Guinea,100807002.60
Equatorial Guinea,15711269412.40
Equatorial Guinea,370687634.70
Equatorial Guinea,8217368425.30
Equatorial Guinea,14308094224.70
Equatorial Guinea,50320914.40
Equatorial Guinea,16485813032.30
Equatorial Guinea,110906028.60
Equatorial Guinea,15580315663.70
Equatorial Guinea,2484745875.80
Equatorial Guinea,141853360.90
Equatorial Guinea,100534656.90
Equatorial Guinea,1806742732.90
Equatorial Guinea,76407396.00
Equatorial Guinea,621117853.40
Equatorial Guinea,232463022.70
Equatorial Guinea,442337870.40
Equatorial Guinea,9338605784.80
Equatorial Guinea,10193491379.10
Equatorial Guinea,62118570.00
Equatorial Guinea,88265974.70
Equatorial Guinea,136047906.00
Equatorial Guinea,134707184.00
Equatorial Guinea,4410764261.00
Equatorial Guinea,11564374627.50
Equatorial Guinea,1045998534.00
Equatorial Guinea,36731422.80
Equatorial Guinea,112119411.50
Equatorial Guinea,44442456.90
Equatorial Guinea,15436035471.20
Equatorial Guinea,1461139007.90
Equatorial Guinea,8081982587.00
Equatorial Guinea,50642880.80
Eritrea,2117039510.70
Eritrea,467876293.70
Eritrea,3444097561.00
Eritrea,1380188800.00
Eritrea,693535954.20
Eritrea,477101651.60
Eritrea,745526149.50
Eritrea,3857821138.20
Eritrea,578015625.00
Eritrea,870247701.70
Eritrea,1317974493.40
Eritrea,1856695550.50
Eritrea,531688311.70
Eritrea,3091967479.70
Eritrea,1098424708.60
Eritrea,686494476.10
Eritrea,1109054002.40
Eritrea,752368494.50
Eritrea,1211161879.50
Eritrea,2607739837.40
Eritrea,706370812.30
Eritrea,729321364.10
Eritrea,688921325.70
Estonia,22802057269.90
Estonia,16958976289.00
Estonia,5715289608.20
Estonia,22660728506.50
Estonia,4362234461.10
Estonia,19482251655.60
Estonia,22229811114.20
Estonia,7308655929.20
Estonia,5685524739.70
Estonia,9822154471.50
Estonia,12057639751.60
Estonia,14003482154.00
Estonia,4739237872.30
Estonia,24880264958.10
Estonia,6233551159.30
Estonia,19641844956.90
Estonia,24184854255.20
Estonia,5607965290.90
Estonia,25904874312.30
Estonia,5059174932.40
Ethiopia,12401139454.20
Ethiopia,10492993086.70
Ethiopia,9848600892.70
Ethiopia,7700833477.00
Ethiopia,8830712721.70
Ethiopia,7850809493.50
Ethiopia,8231326021.90
Ethiopia,7818224903.30
Ethiopia,47524728957.20
Ethiopia,7324903165.50
Ethiopia,15280861839.30
Ethiopia,8567890804.30
Ethiopia,12175166750.90
Ethiopia,8547939730.70
Ethiopia,9480840476.60
Ethiopia,32437389114.40
Ethiopia,19707616771.10
Ethiopia,27066912636.90
Ethiopia,8242392100.80
Ethiopia,29933790334.00
Ethiopia,54797679657.50
Ethiopia,43310721414.10
Ethiopia,11476584884.40
Ethiopia,10908935747.00
Ethiopia,31952763089.30
Ethiopia,10527338649.70
Ethiopia,8096302360.90
Ethiopia,7663984566.00
Ethiopia,13463868380.90
Ethiopia,8623691299.00
Ethiopia,10131187258.90
Ethiopia,8589211394.80
Ethiopia,6927950563.20
Ethiopia,7707678022.60
Faeroe Islands,1154899793.30
Faeroe Islands,1125684470.10
Faeroe Islands,1486861879.00
Faeroe Islands,1683997930.30
Faeroe Islands,1062339943.80
Faeroe Islands,2613458940.70
Faeroe Islands,2278229533.10
Faeroe Islands,2413237402.10
Faeroe Islands,1970142377.90
Faeroe Islands,1105688873.00
Faeroe Islands,2468748768.00
Faeroe Islands,2356505419.10
Faeroe Islands,1730891409.10
Faeroe Islands,2257097731.60
Faeroe Islands,1268445919.40
Faeroe Islands,2301178416.00
Fiji,3006784285.10
Fiji,1177997413.60
Fiji,1182686577.20
Fiji,1383843860.10
Fiji,3405085854.50
Fiji,3523167497.20
Fiji,1141210124.80
Fiji,1684109743.50
Fiji,2129266728.40
Fiji,1202567359.40
Fiji,1635426125.30
Fiji,2727507212.90
Fiji,1123107276.30
Fiji,1290228616.80
Fiji,2870612403.90
Fiji,3646434942.50
Fiji,1109976927.90
Fiji,1970347721.00
Fiji,1656784779.50
Fiji,3855042259.30
Fiji,2093994597.20
Fiji,1842691481.10
Fiji,1825285158.10
Fiji,3849837085.30
Fiji,2315935752.70
Fiji,1942170999.20
Fiji,1235899836.20
Fiji,3102771322.10
Fiji,1177908192.00
Fiji,1660102345.60
Fiji,4029989728.80
Fiji,1194015444.00
Fiji,1337024782.20
Fiji,3140495193.20
Fiji,1531803060.50
Finland,129250111856.80
Finland,268196956059.90
Finland,270673584161.50
Finland,273657214345.30
Finland,256706466091.10
Finland,135225868314.50
Finland,251499027507.60
Finland,132099404607.80
Finland,196768065557.50
Finland,283742493042.30
Finland,52485533204.70
Finland,247814569536.40
Finland,134199346405.20
Finland,52926394934.70
Finland,171071106094.80
Finland,112625431377.80
Finland,204436015421.00
Finland,216552502822.70
Finland,125539893127.00
Finland,127866490222.00
Finland,89255751014.90
Finland,119064708327.60
Finland,53685049410.30
Finland,103321570859.40
Finland,133936359590.60
Finland,139552983248.60
Finland,55914236377.60
Finland,51014090520.90
Finland,126833123353.60
Finland,141517648888.20
Finland,73586676049.70
Finland,255384615384.60
Finland,109103056147.80
Finland,52832120389.80
Finland,91642093872.60
France,1275563306592.30
France,1500275942893.70
France,2663112510265.50
France,617589619794.80
France,1408724907063.20
France,1401636342155.00
France,938368438284.40
France,1510758283300.00
France,2325011918203.50
France,774556302680.20
France,2923465651091.30
France,1368438363736.90
France,2862502085070.90
France,1382218344519.00
France,1330094973361.10
France,703525302701.00
France,2829192039171.80
France,1030122352457.30
France,1500337850555.20
France,2203678646934.50
France,586837009681.60
France,1275300566196.80
France,1614245416079.00
France,561852138738.30
France,2693827452070.00
France,1848124153498.90
France,2124112242364.00
France,1609892232882.10
France,1460709148123.20
France,555197109067.00
France,1023504019381.10
France,2646994701986.80
France,532648802822.20
France,2681416108537.40
France,2810249215589.10
French Polynesia,3522272321.40
French Polynesia,3447543137.90
French Polynesia,2636461517.10
French Polynesia,1362151523.70
French Polynesia,1286462642.60
French Polynesia,3982374845.90
French Polynesia,3567062511.90
French Polynesia,1279972866.40
French Polynesia,3267367609.90
French Polynesia,3797016068.70
French Polynesia,3954696873.70
French Polynesia,3694600399.90
French Polynesia,3775160797.40
French Polynesia,1507230778.90
French Polynesia,2301514717.30
French Polynesia,2687472829.60
French Polynesia,1335895286.40
French Polynesia,3181206304.80
French Polynesia,1378991403.40
French Polynesia,3558215110.20
French Polynesia,2543199148.40
Gabon,5952293765.90
Gabon,3339914759.40
Gabon,9458884043.90
Gabon,3403638193.60
Gabon,5310381123.90
Gabon,3391275731.40
Gabon,5402919788.20
Gabon,3281797038.70
Gabon,4186411457.40
Gabon,17228443336.40
Gabon,3862269126.90
Gabon,17830879880.50
Gabon,17685007054.70
Gabon,5326817111.30
Gabon,10154041743.00
Gabon,5592390832.70
Gabon,15508576359.40
Gabon,4279637933.90
Gabon,5694039999.90
Gabon,6497305507.20
Gabon,4662991794.10
Gabon,4958845649.00
Gabon,3834503378.30
Gabon,4190819346.80
Gabon,4483417313.10
Gabon,7756293438.40
Gabon,3618007844.40
Gabon,5018874130.80
Gabon,14476054183.30
Gabon,17205083304.30
Gabon,12152235489.30
Gabon,12438957208.30
Gabon,3561451562.20
Gabon,5067865502.80
Gabon,4378645081.00
"Gambia, The",798869803.50
"Gambia, The",690311093.20
"Gambia, The",803633368.70
"Gambia, The",655068112.40
"Gambia, The",848239405.60
"Gambia, The",891245556.80
"Gambia, The",241083112.70
"Gambia, The",687410630.50
"Gambia, The",213448615.70
"Gambia, The",216050534.80
"Gambia, The",284120331.60
"Gambia, The",185646984.50
"Gambia, The",177340913.10
"Gambia, The",785999879.70
"Gambia, The",624173995.60
"Gambia, The",900641059.30
"Gambia, The",840285264.60
"Gambia, The",782913866.00
"Gambia, The",218767720.50
"Gambia, The",755040935.00
"Gambia, The",225726370.20
"Gambia, The",904256027.70
"Gambia, The",807069488.20
"Gambia, The",317083688.20
"Gambia, The",951827284.90
"Gambia, The",220626480.90
"Gambia, The",814724055.90
"Gambia, The",714254263.10
"Gambia, The",578235309.30
"Gambia, The",965771304.10
"Gambia, The",487038679.40
"Gambia, The",266672202.50
"Gambia, The",912427787.40
"Gambia, The",746493955.00
"Gambia, The",578785600.00
Georgia,12795044472.80
Georgia,7745406200.90
Georgia,3094915505.90
Georgia,3219487824.90
Georgia,5125273880.70
Georgia,6410941012.60
Georgia,3057453482.60
Georgia,3613500117.20
Georgia,11638536834.40
Georgia,2701181331.30
Georgia,10172869679.70
Georgia,3991374548.50
Georgia,14434619982.20
Georgia,16140047012.10
Georgia,15846474595.80
Georgia,2513870586.70
Georgia,2800024314.00
Georgia,16529963187.40
Georgia,6357615894.00
Georgia,3395778673.80
Georgia,3510540809.20
Georgia,10766836276.60
Georgia,3690328963.60
Georgia,2693731866.00
Georgia,7772020725.40
